menu,depth,download_timeout,download_slot,download_latency,submenu,subtitle,title,url,topic,images,authors,date
UK,3,180.0,www.bbc.com,0.21168994903564453,UK,A pressure group calls for action as Welsh Water voices concern about water levels in Pembrokeshire,Some parts of Wales could see hosepipe ban,https://www.bbc.com/news/uk-wales-62420025,"['People in some areas of Wales could face a hosepipe ban this summer, Welsh Water has warned.', ['Pressure group Welsh Rivers Union is calling for an immediate hosepipe ban in parts of Wales following a period of hot weather with little rainfall.', '""Between March and April, rainfall across Wales was only 50% of the long term average while between March and May it was just 60%,"" Welsh Water said.', '""There is a slight concern about the situation in Pembrokeshire,"" it added.', 'To keep up with the demand, the company has had to ramp up its operations to ensure water keeps flowing to its customers, it said.', '""We don\'t want to get to crisis point before we act,"" Kim Waters, co-founder of the Welsh Rivers Union, told', '""We have to be sensible as a society now,"" he said. ""Water in Wales is just not a throwaway resource and we just need to manage it in a better way.""', 'He said the group wanted Natural Resources Wales and Welsh Water to be open with the data they have.', '""I just want them to be open, honest, tell us what the state is and act accordingly,"" he added.']]","(['Drought'],)",https://ichef.bbci.co.uk/news/976/cpsprodpb/E770/production/_125884295_gettyimages-1241839844.jpg,,2022-08-04 10:07:01+00:00
UK,3,180.0,www.bbc.com,0.2161424160003662,UK,"The Scottish athlete emulates the success of her mother who also won Commonwealth gold in the 10,000m.","Eilish's gold is better than mine, says mum Liz",https://www.bbc.com/news/uk-scotland-62420805,"['Watching Eilish McColgan\'s 10,000m victory in the Commonwealth Games was ""100 times better"" than winning the event herself, her mum Liz has said. ', ['Roared on by a raucous Birmingham crowd, Eilish won gold following a stunning last lap on Wednesday night.', ""The win means she has emulated her mother's success in 1986 and 1990."", 'The pair have spoken of their elation after ', '. ', 'Eilish clung on in the closing stages of the long-distance event only to blow away her Kenyan rival Irine Cheptai in the home straight.', 'Her time of 30:48:60 beat the previous Commonwealth Games record of 31:27.83, set by Kenyan Salina Kosgei in 2002.', 'Liz – a two-time Commonwealth champion over 10,000m, as well as a world champion in 1991 and Olympic silver-medallist in 1988 – said watching the triumph track-side was ""amazing"".', 'She told the ', ': ""As an athlete myself you have fond memories of having success and whatever but when it\'s your own children it\'s like 100 times better.', '""It\'s just one of those really special moments and I was just thankful I was actually in the stadium and able to experience how the home support helped lift her to that gold medal.', '""It was just one of those really, really special moments that probably will never come along again but it was just a great atmosphere and just really exciting and nerve-wracking to be part of it.""', 'Liz, who also coaches her daughter, added that without the backing of the Birmingham crowd ""the last 150m would never have happened"".', 'Eilish, who has overcome injury and setbacks at major events, said the victory was years in the making.', 'The 31-year-old told the BBC: ""I feel like at this stage in my career I\'m getting stronger both physically and mentally and I believe that I can do it now. ', '""It\'s just nice to know it\'s heading in the right direction even though I\'m getting older I\'m definitely still making progress every single year.""', ""However, she hinted that we shouldn't expect to see her heroics on the track for much longer. "", 'Looking ahead to the 2024 Olympics, she said: ""I\'m just excited now to head into Paris. For me the next chapter will be on the roads and racing marathons. ', '""So this was a nice way to sort of end the track chapter and I\'m just excited now for a new challenge and what lies ahead.""', 'The Scot is scheduled to compete in the 5,000m on Sunday, though her mother said that would depend on ""how her hamstrings held up"".', 'Eilish added: ""Sadly there won\'t be any celebrating until the start of October when I finish my season. I also have the 5,000m here on Sunday as well so there\' still a huge part of the season left. ', '""I\'ll get my chance to celebrate, but another couple of months from now.""']]","([],)","https://ichef.bbci.co.uk/news/976/cpsprodpb/0F1D/production/_126196830_gettyimages-1242289892.jpg,https://ichef.bbci.co.uk/news/976/cpsprodpb/844D/production/_126196833_1731649-1.jpg,https://ichef.bbci.co.uk/news/976/cpsprodpb/D26D/production/_126196835_dd01ed7140971a6761fcd28deee30524db368366.jpg",,2022-08-04 10:08:03+00:00
UK,3,180.0,www.bbc.com,0.11509132385253906,UK,"It's widely expected to approve another rate rise in an effort to control inflation, as food and energy prices continue to soar.",Bank of England expected to raise interest rates shortly,https://www.bbc.com/news/live/business-62406689,[[]],"([],)",,,
UK,3,180.0,www.bbc.com,0.20886898040771484,UK,"(None,)",It's surreal winning same race as mum - Eilish McColgan,https://www.bbc.com/news/uk,[[]],"([],)",,,
Business,3,180.0,www.bbc.com,0.10427641868591309,New Economy,"The disruption - which lasted for over 15 hours - affected transport, banking and emergency services.",Millions to get credits over Canada internet outage,https://www.bbc.com/news/business-62145247,"['Canadian mobile and internet giant Rogers says it will give credits to millions of its customers after a nationwide outage last week.', ['In a statement posted late on Tuesday, the firm said users will receive ""the equivalent of five days service"".', 'The outage - which lasted for more than 15 hours - also affected transport, banking and emergency services.', 'Regulators have ordered the company to provide an account of ""why"" and ""how"" the disruption happened.', ""Rogers is one of Canada's largest telecoms companies with more than 11m subscribers."", 'The firm said it has been ""listening to our customers from across the country who have told us how significant the impacts of the outage were for them"".', ""It said in a tweet that it would credit customers with five days' worth of service, instead of the two days it had previously offered."", '""The national outage of telecom services that millions of Canadians experienced in the last few days is unacceptable. Full stop,"" Canada\'s industry minister Francois-Philippe Champagne said in a tweet on Monday.', 'He said he had gathered the leaders of major telecoms companies ""to demand they take immediate action to improve the resiliency and reliability of our networks"".', 'The Canadian Radio-television and Telecommunications Commission, which regulates the sector, said it was seeking ""a detailed account from Rogers as to \'why\' and \'how\' this happened, as well as what measures Rogers is putting in place to prevent future outages"".', '""This widespread network outage not only disrupted Canadians and Canadian businesses across the country, it prevented access to services such as 911 and emergency/public alerting, as well as other critical infrastructure services,"" ', '.', 'The outage began at 04:30 local time (09:30 BST) last Friday and lasted for more than 15 hours. Most services have now been restored.', 'Chief executive Tony Staffieri said the outage followed ""a maintenance update in our core network"" which ""caused some of our routers to malfunction"".', 'Some bank machines were offline during the blackout, while many emergency services phone numbers reported difficulties with incoming calls, and hospitals asked on-call staff to come into work until the issue was resolved.', 'During the outage people flocked to coffee shops and libraries with functioning Wi-Fi.', 'Three companies - Rogers, Bell Canada and Telus Corp - control 90% of the telecoms market in Canada.', ""Critics say the outage demonstrated a need for more competition in the country's telecoms sector.""]]","(['Telecommunication', 'Internet', 'Canada'],)","https://ichef.bbci.co.uk/news/976/cpsprodpb/A062/production/_125885014_gettyimages-1236105869.jpg,https://ichef.bbci.co.uk/news/624/cpsprodpb/0100/production/_108765200_feca3361-4d60-456f-97b4-4e973338f9c5.jpg",By Annabelle  Liang,2022-07-13 04:19:18+00:00
Business,3,180.0,www.bbc.com,0.09676885604858398,New Economy,Charities are using Google Maps and other social media to alert people to food clubs and community shops.,The social media lifeline amid soaring food costs,https://www.bbc.com/news/business-62034982,"['Every morning, Tina Harrison logs on to the Facebook page for Trinity Foodbank in Radcliffe, Greater Manchester, to check for new messages. As the ', ['Mrs Harrison, a former nurse - or one of her fellow volunteers - will reply. They try to offer some form of assistance to everybody. ', 'Many people ask permission: is it OK to come and receive a food parcel? ""It\'s always, \'Yes, it\'s OK,\'"" says Mrs Harrison. Before the pandemic, the food bank handed out around 20 parcels per week. That figure has nearly quadrupled in more recent times. ', '""It\'s just going to get worse, I think,"" says Mrs Harrison, describing how some parents have told her that they sit in bed with their children to watch TV on some evenings, just to keep warm.', 'The rising cost of food and energy is affecting people from all walks of life, she adds, from single people to families. But households with children could find the summer months particularly difficult. ', ""While many local authorities are launching holiday meal voucher or cash payment schemes, some children won't have as easy access to food during the day as they would when in school. During the pandemic, the "", ' on its previous policy of not providing free school meals to children in England over the holidays.', 'But teaching unions ', ' that the offer of these meals ought to be extended due to the cost of living crisis.', 'The financial hardship facing many families is prompting more of them to approach their local food bank or community support network, perhaps for the first time. Many are making that initial contact via Facebook or other social media sites.', ""Trinity Foodbank doesn't just offer food, Mrs Harrison stresses. There's friendly help and advice about how to budget and how to claim grants or benefits. "", 'The Independent Food Aid Network (Ifan), which connects hundreds of food aid providers, ', ' with financial advice for people in need. There are ', ', as well.', '""When you\'ve got a problem as widespread as this, you just come up with as many ways as possible of reaching people,"" says Sabine Goodwin, Ifan co-ordinator.', 'Food banks are also using social media to advertise for donations because they have noticed a drop in such support lately. ""They\'re running out of food a lot of the time,"" says Ms Goodwin. This is because people who would usually support their local food bank have also been hit by spiralling costs.', '""Nearly everyone is on social media now,"" says Mark Wells, founder of the Food Facts Friends food bank in Midlothian. He describes how he has used Facebook lately to post pictures of relatively bare shelves in the food bank store, in an effort to inspire donations.', '""I\'ve just set up an account with TikTok,"" he says, referring to the video-sharing site. Mr Wells hopes that young people will find videos of the food bank\'s fare and show their parents so that people know what\'s available, should they need it.', ""This sort of content can help connect people to food aid providers in their area, says Brooke Bennett at the University of Connecticut's Rudd Center for Food Policy & Health. "", ', she and colleagues asked summer meal providers how they signposted their services to families in Connecticut. They reported higher online engagement, and more in-person visitors, when they posted photos of whatever food would be available on a particular day.  ', 'Some providers pay a small fee to promote these posts as well. ""You can really target an audience that you know is in your zip code, your area,"" says Dr Bennett.', 'In 2020, the Food Foundation, a UK charity, and marketing agency PLMR ', "" the locations of businesses offering free meals to children during the October half-term holiday, when free school meals weren't available. "", 'Around 50,000 users visited the map during that time. Given the government U-turn on holiday meals, there are no plans to relaunch this map, the Foundation says. ', 'However, there are other, localised tools that make it easy for people to find out what help is available near to them, such as the ', ' maintained by Feeding Liverpool. It shows the locations of food clubs and community shops around the city. ', '""It\'s one of the best things we\'ve done,"" says Naomi Maynard, good food programme director. ""It\'s so simple but just giving people the knowledge of what\'s in their local area is so empowering.""', 'Users are able to search for providers that cater for dietary requirements, such as vegetarian, gluten-free, kosher or halal, she notes.', 'Digital platforms are not panaceas for food insecurity, notes Georgiana Nica-Avram at Nottingham University Business School. However, such services can help people to access support in a dignified way.', '""Not many people may want to publicly acknowledge that they are going through this themselves or they may not have an extensive network of support,"" she explains.', 'In partnership with the food-sharing app Olio, Dr Nica-Avram and colleagues ', ' use Olio to support themselves during times of severe hardship.', 'Sadly, there is no doubt that the coming months will prove very difficult for lots of families. Many parents who stop by Trinity Foodbank in Radcliffe also mention their concerns about the coming winter, and the high heating costs they expect then, notes Mrs Harrison. ', 'A Department for Education spokeswoman says the government recognises that millions of households are struggling with rising prices. ', '""The Holiday Activities and Food programme runs during major school holidays,"" she adds.', '""Wider welfare support is available for families through the Household Support Fund, which helps vulnerable families in need with essentials, such as food and utility bills."" A total of £37bn of public money is currently available to support households during the cost of living crisis.', 'Mrs Harrison and her fellow volunteers are determined to keep providing whatever help they can, despite the pressure also facing those who normally donate to the food bank.', '""I think at the moment we\'re just riding with the times, a bit like we did with Covid, really,"" she says.']]","(['Food banks', 'Poverty', 'Social media'],)","https://ichef.bbci.co.uk/news/976/cpsprodpb/1132C/production/_125744407_trinityfoodbankradcliffe1-credit-trinityfoodbankradcliffe.jpg,https://ichef.bbci.co.uk/news/976/cpsprodpb/2CB4/production/_125744411_gettyimages-1282864390.jpg,https://ichef.bbci.co.uk/news/976/cpsprodpb/7AD4/production/_125744413_foodbankinchurch2-credit-ifanandmaryturner.jpg,https://ichef.bbci.co.uk/news/976/cpsprodpb/17D08/production/_125744579_connecticutfoodaid3-credit-salmagudaf.jpg,https://ichef.bbci.co.uk/news/640/cpsprodpb/5733/production/_107332322_grey_line-nc.png,https://ichef.bbci.co.uk/news/640/cpsprodpb/5733/production/_107332322_grey_line-nc.png",By Chris Baraniuk,2022-07-14 23:12:11+00:00
UK,3,180.0,www.bbc.com,0.12378907203674316,UK,Nicky Desmond went swimming off the coast of south Tenerife on the first day of his holiday.,British man dies in suspected drowning in Tenerife,https://www.bbc.com/news/uk-wales-62420953,"['A British man has died in a suspected drowning in the Canary Islands.', ['Nicky Desmond, from Cardiff, went swimming in the sea off Callao Salvaje, Tenerife, within hours of arriving on 29 July, the eve of his 30th birthday.', 'Family friend Sacha Pugsley, 29, said Mr Desmond was ""very bubbly, very outgoing"" and ""always had a helping hand for everybody"".', 'His friends and family are hoping to raise £10,000 to cover the cost of repatriating his body.', 'Mr Desmond was on his first day of his holiday in south-west Tenerife to celebrate his birthday. ', 'Emergency services rushed to the scene before taking him to hospital in Adeje.', '""He would literally walk the world for me if he could. He was always happy, always bubbly. I don\'t think I\'d ever seen a time where he was upset,"" added Ms Pugsley.', '""He\'d never bring anybody down.""', 'The online fundraising page said of Mr Desmond: ""He was such a beautiful soul, a brother, a son loved by all that met him, has left us too soon. Our beloved friends & The Gabalfa community have suffered a significant loss with the recent passing of their precious friend Nicky.', '""While we cannot take away their pain, we can help this loving family with the many financial burdens they now face. Please consider donating as they lay their son to rest and take the time away to grieve.""', ""A balloon release was held in Mr Desmond's memory on the day of his 30th birthday."", 'An inquest into his death is expected to be opened in Pontypridd, Rhondda Cynon Taf, once the coroner receives a report from the Spanish authorities.']]","(['Canary Islands', 'Spain', 'Holidays', 'Tourism'],)",https://ichef.bbci.co.uk/news/976/cpsprodpb/94BF/production/_126197083_callaosalvaje_gettyimages-485041320.jpg,,2022-08-04 10:21:08+00:00
UK,3,180.0,www.bbc.com,0.1299731731414795,UK,"Dry weather has seen bans for some parts of southern England, but what about the rest of the UK?",Will there be a hosepipe ban in my area?,https://www.bbc.com/news/uk-62406916,"['Hosepipe bans are to be introduced across Kent, Sussex, Hampshire and the Isle of Wight after England experienced its driest July since 1935. ', ['Under these bans, people will not be allowed to use hosepipes on lawns or plants, to clean cars or fill paddling pools.', ""But what's the picture across the rest of the UK? We spoke to the country's water companies:"", 'The hosepipe restrictions ', ' will come into force on Friday. In ', 'will face measures from 12 August. ', 'At an emergency meeting, the National Drought Group moved England into ""prolonged dry weather"" status - the stage before a drought.', 'Restrictions on usage during hosepipe bans can vary between water providers but generally people are not allowed to use hosepipes or anything that connects to a hosepipe or an outside tap. ', 'During a ban, people cannot use a hosepipe to: ', 'But there are some exceptions when a hosepipe can be used:', 'Anyone breaking the rules could face a fine of up to £1,000. ', 'Leigh Johnstone, who shares his gardening tips on TikTok, said plants were hardier than most people think.', 'More damage can be done from overwatering plants and ""if you are clever about it"" there are lots of ways to save water, he said.', 'Mr Johnstone, who started gardening in lockdown to help with his mental health, suggested using a water butt to collect rain water - best kept in the shade and with a lid on. ', 'The TikTokker also collects rain in a cattle trough inherited from his grandma and said it made a ""feature in the garden"" while also attracting wildlife such as dragon flies. ', 'The Beardy Gardener - as he is known on social media - advised people to also collect water from baths, washing up and cooking, known as grey water.', 'However, he cautioned against using any soapy water on food being grown. ', 'Mr Johnstone, from Southampton, said mulching was a good method of keeping moisture in the soil and helping vegetables grow. A mulch is a layer of material applied to the surface of soil, such as wood chippings. ', 'He also advised cutting off the end of a plastic bottle to create a funnel to use when watering plants, to help avoid waste and channel water to the roots of plants. ', 'Looking ahead to the possibility of more dry weather, certain plants such as lavender, Euphorbia and wildflowers are more tolerant to drought, Mr Johnstone told the BBC.', 'Water UK said people were using twice as much water per person compared to 60 years ago and supplies could not be taken for granted.', ""The company, which represents the UK's water industry, suggests reusing paddling pool water, washing dogs outside instead of in the bath and filling ponds with rain water as methods to save water. "", 'Its director of policy Stuart Colville told the BBC recent weather conditions meant water companies were producing hundreds of millions of extra litres of water every day, and that hosepipe bans typically reduce demand by around 10%. ', '""[Bans are] a really important part of how we manage demand during these really unprecedented conditions,"" he said.  ', ""The Royal Horticultural Society (RHS) has always advised against using hosepipes, said Dr Mark Gush, the organisation's head of environmental horticulture."", 'Instead the charity encourages gardeners to use watering cans so they are more selective with how much water they use and the water can get to the roots of the plants. ', 'He advised creating a shallow well at the base of plants and mulching so the maximum amount of water would be retained. ', 'Watering plants ideally in the morning, or otherwise in the evening, can also help plants use water efficiently, he added.', 'Dr Gush said it was an ""excellent time"" to install a water butt and explained plants preferred rain water because of the acidity levels. ', 'He also said water used for cooking vegetables could be ""nutritious for plants"", but said there were some ""unknowns"" with using washing water. ', 'With lawns, he advised letting them ""grow taller"" because they create deeper routes to access more water, making them ""more resilient to drought"". ', 'Other water-saving tips from the RHS include installing troughs, putting saucers under plant pots and using homemade compost. ', 'Please include a contact number if you are willing to speak to a BBC journalist. You can also get in touch in the following ways:', ""If you are reading this page and can't see the form you will need to visit the mobile version of the "", ' to submit your question or comment or you can email us at ', '. Please include your name, age and location with any submission. ']]","(['Gardening', 'Water', 'UK heatwaves', 'Horticulture', 'Southern Water'],)","https://ichef.bbci.co.uk/news/976/cpsprodpb/11236/production/_126189107_hosepipe.jpg,https://ichef.bbci.co.uk/news/976/cpsprodpb/12F78/production/_126188677_washingcar.jpg,https://ichef.bbci.co.uk/news/976/cpsprodpb/4900/production/_126188681_leighjohnstonestoodup.jpg,https://ichef.bbci.co.uk/news/976/cpsprodpb/19FF/production/_126055660_ways_to_save_water_at_home_2x640-nc-002.jpg,https://ichef.bbci.co.uk/news/976/cpsprodpb/E158/production/_126188675_resevoir.jpg,https://ichef.bbci.co.uk/news/2048/cpsprodpb/1739F/production/_113753159_yqa_get_in_touch_top_no_yqa_text_640-nc.png",By Charley Adams & Christy Cooney,2022-08-04 10:46:22+00:00
UK,3,180.0,www.bbc.com,0.12564849853515625,UK,"Ava Canney, Patti Mullin, and Éle Donegan will all study at the prestigious Ivy League university.",Three NI students overjoyed with Yale places,https://www.bbc.com/news/uk-northern-ireland-62418685,"['Three women from Northern Ireland have said they are overjoyed after being offered places at Yale University.', ['Ava Canney from Londonderry, Patti Mullin, from Belfast and Éle Donegan, from Bangor, will all be attending the prestigious Ivy League university.', 'Former alumni of the third-oldest university in the world include Cole Porter, Jodi Foster and Bill Clinton.', 'Éle, Patti and Ava will join that illustrious list, beginning their university careers in a few weeks.', 'Patti Mullin is a former student of Aquinas Grammar and a star rower from the Belfast Boat Club. She said several prestigious universities in America were trying to get her to join their ranks. ', 'Patti will be studying science subjects at Yale. ', 'She began rowing when she was just 12 years old and is currently one of the top under 23 single scullers on the island of Ireland.', 'Speaking to BBC Radio Ulster on Thursday, Patti said she had offers from universities such as Princeton and Harvard but, after much deliberation, chose Yale. ', '""I\'m a rower and I was recruited by the rowing coach from Yale,"" Patti said.', '""He wanted me on the team, but that\'s not the only reason I am going. To get into the university you have to be scoring high in school as well and have other attributes to make you a \'Yalie\'.', '""Once you reach an international level with rowing you get recruited by various universities across America and the rest of the world.', '""I was actually contacted first by Princeton University when I was 16, then Harvard and then Yale approached me last year.""', 'Ava Canney, an award-winning scientist, built an instrument called a spectrophotometer to test synthetic dyes in sweets and drinks.', ""The pupil from St Mary's College in Derry plans to study chemical engineering at Yale. "", '""It feels so surreal, it doesn\'t feel like I\'ll be going away in two weeks\' time for what is probably the next six years of my life,"" she told BBC Radio Foyle ', '""It\'s the opportunity of a lifetime and I\'m looking forward to it.""', 'Ms Canney described the gruelling application process prospective students must go through to gain their place. ', '""It is a rigorous process to get in, I think this year it was the lowest acceptance rate in years. I think it was around the 4% figure from over 50,000 applicants.', '""When you apply, it\'s a long application process and a lot of essays where you have to tell your story -  what you\'ve been through.  ', '""It was an exciting journey and I am proud to have finally got there.""', 'Ms Canney said she was inspired to attend the university after visiting the US on a science award trip in third year and wanted to utilise their research opportunities. ', 'She said she will miss Derry, especially her family and the people there, but is excited for what the future holds for herself and the other two girls.', ""Éle Donegan is the current Irish 100m and 200m women's butterfly champion and Ulster 100m champion. "", ""The former student of Our Lady and St Patrick's College, Knock, swims for Larne Swimming Club."", '""I was recruited for swimming, I was a little bit different from Patti because I looked into it quite late,"" she said.', '""The [swimming] coach offered me a spot for next year but he also looked at my academics and things I\'ve done outside of school so he encouraged me just to apply as a regular student.', '""I was lucky in that I got in that way as well, so I will have both experiences of a student and as an athlete.""', 'Éle said she is thrilled that two others from Northern Ireland are going to New Haven, Connecticut. ', '""It will make such a difference to have these two other girls with me on this journey,"" she said. ', '""We have a little group chat together, we have met up a couple of times and it\'s nice to know if we ever lose our Northern Irish accents we can all meet up and watch Derry Girls.""']]","(['Universities'],)","https://ichef.bbci.co.uk/news/976/cpsprodpb/12C95/production/_126194967_yale.jpg,https://ichef.bbci.co.uk/news/976/cpsprodpb/15AC1/production/_126196788_yale!.jpg,https://ichef.bbci.co.uk/news/976/cpsprodpb/BE81/production/_126196784_whatsappimage2022-08-04at10.34.19am.jpg,https://ichef.bbci.co.uk/news/976/cpsprodpb/140DF/production/_113934128_tv062901402.jpg,https://ichef.bbci.co.uk/news/976/cpsprodpb/7061/production/_126196782_whatsappimage2022-08-04at10.40.19am.jpg",,2022-08-04 10:50:36+00:00
Business,3,180.0,www.bbc.com,0.1217653751373291,New Economy,With more people working from home there's growing interest in making the home smell better.,Can the right smell make you more productive?,https://www.bbc.com/news/business-61708789,"['Yaniv Mama holds a pot of cigarette butts under my nose.', ['""I presume you don\'t like the odour?"" he says, watching me wince.', 'He then waves a small white stick next to my face. ""Now, smell the pot again, what do you smell?""', 'The cigarette stench has disappeared, no matter how hard and how close to the pot of butts I sniff.', 'That effect is down to technology developed by Israeli firm Moodify. Their technique involves activating receptors in the olfactory bulb, the part of the brain that processes smell. ', '""It turns out that smell has its own spectrum [like the visible light spectrum], and if you spread odour molecules equally across it, you get a malodour control effect without having an unpleasant mixture of bad smell and cheap perfume,"" says Mr Mama, the company\'s founder and chief technology officer.', 'Moodify sells a pendant that can be hung near a cat litter box to eliminate any unwanted smells.', '""We realised in Israel that because apartments tend to be small and rented, with less outside space so the litter is in the living room, people were almost desperate for a solution,"" says Mr Mama.', 'With more of us spending more time working from home, it is not surprising that people are paying more attention to how their home smells.', 'In the UK, The White Company has seen a surge in sales of scented candles, which it says is down to more home working.', '""Scent is such a personal thing because we all have different tastes, but it really does have the power to change the feel of a room and therefore how you feel when you enter,"" says Chrissie Rucker, founder of The White Company.', 'As well as making the environment more pleasant, there is some evidence that the right scent can boost your brain.', 'Mark Moss is the head of the Department of Psychology at Northumbria University. He has studied the effect of essential oils on performance. One of his main findings is that the rosemary aroma can enhance memory.', '""I have also done some work showing beneficial effects of sage and peppermint, also on cognition. ', '""By comparison, lavender tends to impair memory and slow down reaction time. [But] research by others have shown it to be useful in reducing pre-treatment anxiety in dental and medical situations,"" he says.', 'Dr Moss highlights the prominence of scent receptors in the brain.', '״The olfactory bulb has many more projections to many more structures in the brain than do vision or hearing. This shows how important it has been in our evolution.', '״Much of the impact of smells on behaviour is unconscious. We don\'t actively process the information that smells present, especially for low level smells. We only consciously process smells that are quite strong,"" he says.', 'Based on more than a decade of research at the Weizmann Institute of Science in Israel, Moodify are developing scents that enable people to improve their performance, enhance their wellbeing and increase their safety.', 'The Weizmann Institute found that paratroopers emitted a smell of fear before they jumped. Scientists are reproducing that scent, saying it could help make people more alert.', 'While there is no distinct smell of fear, the olfactory receptors can detect volatile molecules in sweat associated with stressful situations.', ""It's those molecules the scientists are working on."", '""Potentially, it will give you better cognitive and psychological performance,"" says Mr Mama.', 'Dr Moss says there is more to learn about how smells affect us.', '""Smell is probably the least understood of all the senses because evolutionarily it has been surpassed by vision and audition in terms of human behaviour,"" he says. ', '""It has to some extent been considered a vestige of our evolutionary past rather than something that is still of considerable value.  It is only when it is lost that it is seen as important. It is also very complex in terms of its interaction with the brain.""', 'Loss of the sense of smell can be very upsetting, agrees Klio Maniati, a chemical engineer and perfumer, who has been a consultant to Moodify.', '""Smell is the first sense that a baby knows how to use right after it\'s born and this is the way it connects to its new surroundings. Through smell we recognise our carers in our earliest stage of life and later on we use it as a social tool,"" she says.', '""People that have lost their sense of smell often report fear of socialisation because they are constantly afraid they might smell bad and not know it, or they tend to avoid going to a restaurant because they can\'t enjoy the food. This makes them less open to forming close contacts with other people.""', 'Back at the lab Yaniv Mama says the future of creating smells to enhance our lives is limitless. ', '""Tailor-made smells such as your favourite scented candle, freshly baked bread or cut grass, even a newborn baby smell could all be sent via an app or TV screen,"" he predicts.']]","(['Flexible working'],)","https://ichef.bbci.co.uk/news/976/cpsprodpb/8323/production/_125817533_guy..jpg,https://ichef.bbci.co.uk/news/976/cpsprodpb/D143/production/_125817535_a4db07d4-05af-4675-a0ce-73b19922ae9f.jpg,https://ichef.bbci.co.uk/news/976/cpsprodpb/85A6/production/_125541243_gettyimages-1280320750.jpg,https://ichef.bbci.co.uk/news/640/cpsprodpb/5733/production/_107332322_grey_line-nc.png,https://ichef.bbci.co.uk/news/640/cpsprodpb/5733/production/_107332322_grey_line-nc.png,https://ichef.bbci.co.uk/news/976/cpsprodpb/D3C6/production/_125541245_gettyimages-1285505006.jpg,https://ichef.bbci.co.uk/news/976/cpsprodpb/AA33/production/_125817534_gettyimages-665469465.jpg",By Natalie Lisbona,2022-07-11 23:13:34+00:00
